start_osm_way_id,end_osm_way_id,t_type
354079209,354079209,0
298814315,74100353,8
130285121,130285121,0
130285121,74100353,7
354079209,354079209,0
354079209,347003327,3
298814315,354079209,4
298814315,298814315,1
130285121,130285121,0
130285121,354079209,3
130285121,50260020,0
130285121,130927087,7
130285121,50260019,0
74100353,50260019,6
74100353,74100353,0
298814316,298814316,0
298814316,297759293,3
6058330,6058330,0
6058330,50799606,7
6058330,298814317,0
6058330,29961164,7
6058330,6056371,3
6058330,298814311,0
50799606,50799606,0
50799606,298814311,6
50260019,130285121,0
50260019,354079209,8
74100353,74100353,0
74100353,130927087,8
74100353,74100353,0
130927087,354079210,0
130927087,354079209,6
74100353,70948801,8
74100353,74100353,0
126303361,348634728,7
126303361,126303361,0
108060074,6061945,3
108060074,108060074,0
348634728,298832240,4
126303361,126303361,0
323742931,353283601,3
323742931,126303364,1
323742930,50429920,8
323742930,323742930,0
323742932,126303365,0
298825115,50799606,7
298825115,6054453,0
70948802,298814316,0
70948802,6058330,7
70948802,298825115,7
70948802,70948802,0
6054453,6055389,3
6054453,298825115,0
50799606,70948803,3
50799606,50799606,0
6054453,70948802,7
6054453,6054453,0
70948803,47471725,7
70948803,70948803,0
50799606,126303362,4
50799606,298829677,0
70948802,70948802,0
70948802,6054453,3
70948803,70948803,0
70948803,50799606,7
47471725,130802371,3
70948803,347003328,7
70948803,347003327,0
6061945,6061945,0
6061945,49999718,1
6061945,298832261,4
6061945,126303356,8
108060074,203119345,7
108060074,108060074,0
6061945,6061945,0
6061945,108060074,4
298832240,298832240,0
29961684,234706405,7
234706405,234706402,2
234706405,234706405,0
301594129,301594129,0
301594129,130927006,3
234706402,234706402,0
234706402,6061169,7
6052382,302405646,8
297200808,297200808,13
333922766,333922766,0
333922766,333922766,0
229682234,296338555,7
229682234,50511184,3
131520219,6062206,7
131520219,131520219,0
6060890,321443831,0
6053861,6053861,0
6053861,6058679,3
317710020,317710022,1
317710021,317710021,1
6055034,6054462,8
50515741,132577682,6
317710021,317710022,6
317710023,317710023,1
317710023,331911998,3
6055034,6055034,0
317710021,317710021,1
317710021,317710023,7
296774703,347004689,7
50710311,322578798,0
321211877,321211877,1
130788221,119972289,7
130788221,322578798,2
130788221,130788224,0
321211877,130788221,7
321211877,321211879,7
321211877,321211877,1
130927012,119972288,8
321211878,321211877,3
345709541,6059311,0
6051343,321477125,0
345633938,345633937,0
6062204,29961183,7
6062204,6062876,1
29961175,155011691,0
6057595,47916246,6
6057595,202992520,0
119971773,50513900,1
119971773,50513902,7
6057544,6057544,0
131076097,120478696,0
131076097,333922766,7
297380210,222474500,7
297380210,297380210,0
6057544,119971773,7
6057544,6057544,0
130908302,6054902,7
297368625,297368625,0
297368625,6054886,7
297380214,297380214,0
6054902,119971773,7
119971773,119971773,0
119971773,50511181,8
296334912,130599642,4
296334912,296334912,0
202992520,119971773,2
202992520,296334912,0
202992520,202992520,0
202992520,297380211,6
202992520,202992520,0
130285135,333922782,3
130285135,130285135,0
297444238,297456132,7
297380211,296365351,7
297380211,297380211,0
130908059,120478695,3
130908059,130908059,0
366731347,366731347,0
366731347,6052985,6
130788132,6060678,2
130788132,130788132,0
50428539,50428539,0
50428539,50431292,2
50428539,50428539,0
50428539,331158708,3
50431292,50431287,1
317710023,6055034,3
331911998,6055034,0
317710043,317710021,7
331911998,317710023,7
331911998,331911998,0
6052466,6052466,0
56226936,56226936,0
56226936,6059711,7
6058376,56226937,7
87036501,296756719,3
87036501,87036501,0
334551147,87036501,7
87036501,6062810,3
87036501,87036501,0
334554804,363153498,3
363153498,6056988,7
237100956,237100956,0
335099039,6716410,3
6716410,232824024,7
6716410,6716410,0
130285119,130285119,0
130285119,6055551,7
6054252,130889684,0
6054252,130889755,3
48018642,48018642,0
45838764,6058193,3
45838764,45838765,1
45838764,146537587,7
202992522,130802376,3
202992522,202992524,0
120478695,202992522,7
120478695,202992519,0
274292550,274292550,0
274292550,297380211,7
297380211,297296751,7
297380211,6057192,3
297380211,297380211,0
345265338,202992520,3
126303368,126303368,0
126303368,131052420,3
345632497,6062809,3
345632497,345632497,0
346876757,296606844,0
346876753,24238043,3
346876753,346876753,1
346876753,346876755,7
346876670,24238023,0
298832240,353283535,2
298832240,298832235,0
347003226,353283535,3
347003226,347003226,0
348641037,126303361,3
126303361,353283535,3
126303361,126303361,0
347003226,347003226,0
347003226,348641037,7
348641039,70948801,7
70948801,200019461,3
70948801,130788204,0
6061869,6061869,0
6061869,131520273,3
297401519,297401519,0
297401519,343234334,7
352698517,130908179,3
352698519,6061869,3
352698521,131520273,3
131520273,131520273,0
131520273,297401856,3
352698520,297401856,3
130908179,6061386,7
130908179,130908179,0
297401856,6054059,7
297401856,297401856,0
45838764,45838764,0
45838764,297759293,3
45838764,45838764,0
346876758,297200816,1
346876758,346876674,4
49085145,49085145,0
49085145,346876674,2
49085145,117251331,3
346876674,347004689,3
117251331,347004689,0
6054237,6054237,0
6054237,6059537,7
361074828,361074828,0
361074802,361074828,0
361074799,29961219,3
29961219,29961219,0
29961219,361074828,3
50795344,6057257,3
50795344,50795344,0
361074799,361074799,0
361074799,361074845,0
50795344,50795344,0
50795344,361074799,3
367694949,367694949,0
367694949,6057257,3
361074867,50795344,7
361074828,50795344,3
361074799,361074802,0
361074799,361074799,0
361074845,361074828,0
29961219,29961219,0
29961219,6056078,7
361074828,361074828,0
50795344,50795344,0
50752706,50752706,0
50752706,6057191,7
361412171,6060851,7
296237534,296237534,0
6056078,6056078,0
6056078,6058679,7
125568108,125568108,0
125568108,6061083,7
297380211,292148139,7
297380211,292148140,0
202992520,202992520,0
47916246,296355738,7
47916246,47916246,0
202992520,202992520,0
130802376,6062204,7
130802376,29961175,0
130802376,6057595,3
202992524,202992524,0
202992524,202992524,0
202992524,29961183,7
297382769,130802359,0
6061387,202992524,7
29961183,131076097,0
297382769,297382769,0
297382769,6061387,7
131076097,131076097,0
131076097,131076063,2
131076097,131076097,0
131076097,297380210,4
131076063,131076063,0
131076063,297444238,7
131076063,131076063,0
131076063,333922526,3
297444238,297380210,3
297444238,297444238,0
222474500,222474500,3
222474500,222474494,7
297380210,297380210,0
297380210,297444238,7
297380210,297380210,0
297444238,333922766,7
297444238,297444238,0
297380214,131076097,7
297380214,297380210,0
120478695,120478695,0
130908059,297368625,4
130908059,297380214,0
6057544,297380211,3
6057544,130908059,0
323495034,6054902,3
323495034,323495034,0
323495034,323495034,0
50511182,323495034,0
333922766,222474496,7
333922766,333922766,0
297444238,130285135,3
297444238,297444238,0
131052386,6055387,5
6059107,6055387,7
6059107,6059107,0
6055387,131052297,0
6055387,297294792,3
6059107,6059107,0
6059107,6059107,0
6059107,333922766,3
6059107,131052512,0
333922766,333922766,0
131052512,297380211,0
131052512,130908059,7
366878090,366878091,7
47969697,56226936,3
47969697,6674712,0
203022888,203022888,0
203022888,56226936,3
367147290,47969697,3
367147299,367147296,3
367147299,367147299,1
367147296,203022888,3
203022888,203022888,0
203022888,131240428,3
203022888,203022888,0
367147293,367147299,7
367147298,367147294,3
367147298,367147298,1
203022888,203022888,0
203022888,334626741,7
367147294,203022888,3
203022888,203022888,0
367147292,367147298,7
131076086,131076086,0
131076086,130808352,3
367150539,131076086,3
50795345,50795345,0
367150539,367150539,3
367150539,367150540,7
6063421,292148140,3
296355738,292148140,3
296355738,296355738,0
371045428,6063421,7
50513891,50513891,0
50513891,126303368,7
50513891,131052420,1
6059017,6059017,0
372538673,295853390,7
6057996,131240390,3
6057996,6057996,0
374649523,374649523,1
130927085,131240390,3
130927085,130927085,0
6054785,6057996,7
374649524,374649523,7
374649523,130927085,3
378138766,265827169,7
265827169,135146241,7
39465798,39465798,0
39465798,50470683,7
56226937,379685264,7
56226937,56226937,0
39465798,130927030,0
50202335,50202335,0
6054461,118727368,1
296951212,6054355,1
296951212,6062174,0
296951210,296951208,0
382529648,382529648,0
382529648,130889739,7
383980899,384000094,1
383980899,371431396,1
